UserId,Location,Age
62346,"marlborough, massachusetts, usa",
4679,"powell, ohio, usa",17.0
76018,"virginia beach, virginia, usa",
61479,"apple valley, minnesota, usa",43.0
62400,"buford, georgia, usa",45.0
49544,"fairbanks, alaska, usa",52.0
72405,"glendale, california, usa",
39384,"houston, ,",57.0
67901,"albany, new york, usa",
83754,"schwalbach, saarland, germany",33.0
23709,"southport, north carolina, usa",69.0
62963,"houston, texas, usa",56.0
8239,"lucan, ontario, canada",
84942,"st. louis, missouri, usa",55.0
65243,"collinsville, texas, usa",
50843,"muncie, indiana, usa",1.0
53739,"eugene, oregon, usa",41.0
77086,"salt lake city, utah, usa",
81902,"kilquade, co. wicklow, ireland",39.0
7340,"half moon bay, california, usa",
12654,"grove city, pennsylvania, usa",
49789,"deer park, new york, usa",
76131,"riverview, florida, usa",30.0
68409,"champaign, illinois, usa",32.0
3103,"fairhope, alabama, usa",38.0
11615,"independence, missouri, usa",18.0
19859,"richmond, virginia, usa",44.0
79568,"alsip, illinois, usa",34.0
5691,"portsmouth, virginia, usa",52.0
44365,"billings, montana, usa",59.0
89914,"cape coral, florida, usa",31.0
17158,"reedsport, oregon, usa",63.0
60786,"melfort, saskatchewan, canada",36.0
78963,"sacramento, california, usa",27.0
48645,"tokyo, tokyo, japan",38.0
4095,"phila, pennsylvania, usa",50.0
38537,"chula vista, california, usa",
75868,"orange park, florida, usa",53.0
33514,"berrien springs, michigan, usa",43.0
66213,"wausau, wisconsin, usa",20.0
84409,"kanata, ontario, canada",58.0
78276,"elkridge, maryland, usa",33.0
28008,"carmarthenshire, wales, united kingdom",
84328,"rome, georgia, usa",60.0
12436,"austin, texas, usa",
66343,"austin, texas, usa",
35921,"seattle, washington, usa",
18440,"saddle brook, new jersey, usa",59.0
55722,"bremen, bremen, germany",38.0
1815,"jeddah, n/a, saudi arabia",33.0
40284,"port hardy, british columbia, canada",
89609,"philadelphia, pennsylvania, usa",47.0
47444,"ashford, connecticut, usa",
5932,"eugene, oregon, usa",46.0
60686,"chennai, n/a, india",
33301,"missouri valley, iowa, usa",
72034,"yakima, washington, usa",
53285,"greenville, florida, usa",53.0
39632,"ottawa, ontario, canada",
25896,"lake havasu city, arizona, usa",
90861,"whereever, n/a, germany",24.0
60491,"hot springs village, arkansas, afghanistan",65.0
56039,"walker, louisiana, usa",
9460,"ventura, california, usa",
80344,"beaverton, oregon, usa",72.0
70555,"fredericton, new brunswick, canada",
1425,"findlay, ohio, usa",
74024,"austin, texas, usa",29.0
31376,"beavercreek, ohio, usa",
62814,"la porte city, iowa, usa",62.0
82316,"carrollton, texas, usa",
6628,"waldoboro, maine, usa",48.0
5754,"sacramento, california, usa",34.0
47114,"seattle, washington, usa",52.0
3517,"tomball, texas, usa",
30274,"dallas, texas, usa",39.0
90685,"grass lake, michigan, usa",
89336,"spokane, ,",
24958,"edinburgh, scotland, united kingdom",18.0
65053,"bridgewater, new jersey, usa",
15947,"pocahontas, illinois, usa",
68627,"livingston, new jersey, usa",40.0
82715,"bartlett, illinois, usa",
26232,"tomball, texas, usa",
20697,"jacksonville, north carolina, usa",
51251,"morgan hill, california, usa",43.0
66282,"ottawa, ontario, canada",34.0
34694,"nashua, new hampshire, usa",45.0
92014,"milwaukie, oregon, usa",
46658,"marseille, n/a, france",39.0
31469,"portland, oregon, usa",52.0
11575,"st.catharines, ontario, canada",52.0
3859,"dallas, texas, usa",
42581,"west bend, wisconsin, usa",34.0
85069,"mt royal, new jersey, usa",36.0
76157,"teaneck, new jersey, usa",49.0
25106,"acton, massachusetts, usa",69.0
32179,"philadelphia, pennsylvania, usa",57.0
64404,"santa clara, new mexico, usa",
22821,"round rock, texas, usa",38.0
2768,"wilmington, delaware, usa",51.0
29130,"fennville, michigan, usa",
72308,"green valley, california, usa",
34891,"bailey island, maine, usa",46.0
11839,"rancho cucamonga, california, usa",35.0
46951,"payson, arizona, usa",
47451,"topeka, kansas, usa",
9611,"portland, oregon, usa",
65515,"weston, florida, usa",
10272,"topeka, kansas, usa",
31760,"lansdale, pennsylvania, usa",
39772,"granger,, indiana, usa",48.0
61752,"plymouth meeting, pennsylvania, usa",
88704,"roanoke, virginia, usa",49.0
14038,"denham springs, louisiana, usa",55.0
76477,"hollywood, florida, usa",
40058,"skamokawa, washington, usa",36.0
60624,"new york city, new york, usa",
40177,"mendham, new jersey, usa",41.0
18331,"atlanta, georgia, usa",
22115,"olympia, wisconsin, usa",59.0
89908,"st. louis, missouri, usa",
39501,"pensacola, florida, usa",45.0
21538,"the woodlands, texas, usa",56.0
76716,"columbia, missouri, usa",28.0
48502,"southfield, michigan, usa",32.0
9098,"seattle, washington, usa",
41727,"ajax, ontario, canada",
4850,"neumarkt, bayern, germany",26.0
47523,"lexington, kentucky, usa",55.0
43006,"ithaca, new york, usa",
51951,"sun city, california, usa",62.0
73871,"kirkland, washington, usa",
17826,"newburgh hts., ohio, usa",
79314,"camp hill, pennsylvania, usa",57.0
2773,"clayton, new jersey, usa",
31930,"st. louis, missouri, usa",49.0
10925,"jefferson, wisconsin, usa",46.0
30527,"deming, new mexico, usa",
44838,"ottawa, ontario, canada",
14373,"federal way, washington, usa",41.0
32937,"st. louis, missouri, usa",41.0
6817,"boise, idaho, usa",
5609,"cleveland, ohio, usa",47.0
45754,"big sur, california, usa",
1340,"greenfield, illinois, usa",66.0
54765,"cabot, arkansas, usa",
86597,"reedsville, west virginia, usa",47.0
11755,"fort wayne, indiana, usa",34.0
88990,"el centro, california, usa",
90462,"panama city, florida, usa",
55583,"ames, iowa, usa",
7274,"san diego, california, usa",
89151,"glen rock, new jersey, usa",51.0
90640,"kenosha, wisconsin, usa",66.0
13890,"maitland, florida, usa",
46575,"orlando, florida, usa",
54231,"fremantle, western australia, australia",35.0
62183,"halifax, nova scotia, canada",35.0
75132,"las vagas, nevada, usa",
50270,"east hampton, connecticut, usa",44.0
42804,"leduc, alberta, canada",
82952,"lititz, pennsylvania, usa",
52417,"college park, georgia, usa",57.0
4161,"rinard, illinois, usa",
27404,"chula vista, california, usa",16.0
14724,"san pablo, california, usa",60.0
17068,"sioux city, iowa, usa",
50491,"raleigh, north carolina, usa",
27082,"cedar grove, new jersey, usa",
41769,"woodland, north carolina, usa",43.0
45424,"clifton, virginia, usa",
22587,"dandenong north, victoria, australia",
30183,"orwigsburg, pennsylvania, usa",65.0
38659,"memphis, tennessee, usa",
59841,"new york, new york, usa",
31128,"roy, utah, usa",
24954,"sullivan, missouri, usa",
57773,"athol, idaho, usa",48.0
53112,"glendora, california, usa",52.0
66797,"hendersonville, north carolina, usa",
21820,"round rock, texas, usa",36.0
4574,"roseburg, oregon, usa",30.0
75510,"victoria, ,",
53692,"hamilton, ontario, canada",38.0
84743,"mittagong, new south wales, australia",15.0
39628,"toronto, ontario, canada",45.0
47053,"albuquerque, new mexico, usa",
52912,"alvin, texas, usa",35.0
17350,"santa clara, california, usa",66.0
86000,"annandale, new jersey, usa",45.0
41773,"bilbao, ,",
43460,"cary, north carolina, usa",
53168,"virginia beach, virginia, usa",53.0
83467,"middlesborough, england, united kingdom",24.0
87876,"victoria, british columbia, canada",
15274,"savannah, georgia, usa",64.0
74374,"alexandria, virginia, usa",43.0
81251,"sewell, new jersey, usa",15.0
28813,"edmonton, alberta, canada",
91724,"el cajon, california, usa",
37206,"vacaville, california, usa",
86356,"san francisco, california, usa",
71283,"glendale, arizona, usa",
56609,"simi valley, california, usa",
71174,"stockport, england, united kingdom",27.0
84952,"coon rapids, minnesota, usa",34.0
8051,"seattle, washington, usa",31.0
34972,"palm desert, california, usa",
22614,"pittsburgh, pennsylvania, usa",
22663,"arcata, california, usa",51.0
83762,"seattle, washington, usa",
56141,"webster, texas, usa",41.0
45171,"lima, south america,",
16723,"gaithersburg, maryland, usa",18.0
23059,"san andreas, california, usa",
44023,"cambridge, massachusetts, usa",
13529,"libertyville, illinois, usa",
9625,"waukesha, wisconsin, usa",
22363,"clanton, alabama, usa",53.0
19477,"cincinnati, ohio, usa",
62653,"north hollywood, california, usa",41.0
21926,"prospect, connecticut, usa",40.0
63301,"colorado springs, colorado, usa",47.0
25429,"baton rouge, louisiana, usa",18.0
12910,"simi valley, california, usa",
10029,"yorkton, saskatchewan, canada",
43832,"st. peter, minnesota, usa",67.0
91409,"lakeside, california, usa",
9524,"tulsa, oklahoma, usa",
29240,"quebec, quebec, canada",
41919,"sedalia, kentucky, usa",
79544,"glendale, arizona, usa",39.0
44413,"seattle, washington, usa",
28487,"salem, oregon, usa",
36549,"charles town, west virginia, usa",
88395,"montreal, quebec, canada",69.0
84550,"chicago, illinois, usa",
84301,"washougal, washington, usa",47.0
25108,"seattle, washington, usa",54.0
30402,"fort smith, arkansas, usa",
59344,"fulton, missouri, usa",26.0
62756,"carlisle, pennsylvania, usa",
63197,"charlottetown, prince edward island, canada",
59295,"macon, georgia, usa",30.0
18740,"hoffman estates, illinois, usa",
4221,"sugar land, texas, usa",
16166,"vancouver, british columbia, canada",29.0
34134,"fort collins, colorado, usa",
86078,"louisville, kentucky, usa",
28309,"chicago, illinois, usa",46.0
18594,"albuquerque, new mexico, usa",
78383,"san marcos, california, usa",
86217,"san diego, california, usa",
85141,"hesperia, california, usa",
16468,"lacombe, alberta, canada",
5347,"fontana, california, usa",53.0
16612,"hillsboro, oregon, usa",
76914,"campbell river, british columbia, canada",32.0
83038,"sf, california, usa",
31292,"footscray, victoria, australia",35.0
83122,"chicago, illinois, usa",
1943,"cary, north carolina, usa",
86692,"oak lawn, illinois, usa",33.0
76138,"sycamore, illinois, usa",47.0
19714,"kansas city, missouri, usa",30.0
34224,"colorado springs, colorado, usa",
16536,"stevenage, england, united kingdom",23.0
41837,"buford, georgia, usa",31.0
85625,"lexington, massachusetts, usa",
25950,"laguna hills, california, usa",37.0
13158,"tsawwassen, british columbia, canada",
69727,"cincinnati, ohio, usa",
19403,"vail, colorado, usa",
15549,"west valley city, utah, usa",
86051,"brattleboro, vermont, usa",47.0
68023,"aberdeen, washington, usa",31.0
1284,"monrovia, california, usa",68.0
4002,"st. louis, michigan, usa",
15610,"schaumburg, illinois, usa",24.0
24980,"2243 beckham way, california, usa",
20560,"disputanta, virginia, usa",
64305,"shrewsbury, massachusetts, usa",15.0
63118,"shrewsbury, massachusetts, usa",14.0
71569,"glen burnie, maryland, usa",
44137,"east moline, illinois, usa",53.0
40446,"utica, new york, usa",17.0
84130,"birmingham, ,",
54466,"long lake, minnesota, usa",19.0
5014,"seaford, delaware, usa",52.0
16241,"vernon, british columbia, canada",
40605,"whitehouse station, new jersey, usa",
9358,"turners falls, massachusetts, usa",39.0
8052,"pittsburgh, pennsylvania, usa",
65514,"st. louis, missouri, usa",44.0
37395,"willow creek, california, usa",
1206,"decatur, georgia, usa",72.0
33833,"tucson, arizona, usa",57.0
18424,"emerald, victoria, australia",55.0
38628,"stafford springs, connecticut, usa",
47604,"taylors, south carolina, usa",56.0
80272,"houston, texas, usa",
62441,"north vancouver, british columbia, canada",
48388,"cape may court house, new jersey, usa",36.0
24849,"wauwatosa, wisconsin, usa",
77546,"rochester, minnesota, usa",34.0
65108,"shelton, washington, usa",55.0
24848,"excelsior, minnesota, usa",66.0
90297,"oakland, california, usa",
78125,"freehold, new jersey, usa",53.0
19847,"whitby, ontario, canada",
1103,"merrill, wisconsin, usa",
77429,"chicago, illinois, usa",30.0
25570,"wethersfield, connecticut, usa",31.0
37573,"las vegas, nevada, usa",12.0
47329,"wichita, kansas, usa",
79286,"benicia, california, usa",
10767,"pittsburgh, pennsylvania, usa",
39905,"dayton, washington, usa",27.0
50669,"pearland, texas, usa",35.0
22197,"cypress, california, usa",42.0
67197,"mansfield, texas, usa",
86517,"dillsburg, pennsylvania, usa",
64855,"kewaskum, wisconsin, usa",40.0
23238,"amsterdam, noord holland, netherlands",
88680,"morrisville, vermont, usa",
56770,"san francisco, california, usa",38.0
80049,"mesa, arizona, usa",
17023,"odessa, texas, usa",47.0
25501,"richmond, virginia, usa",26.0
91686,"omaha, nebraska, usa",27.0
25927,"geneva, new york, usa",
1045,"redondo beach, california, usa",
40742,"milwaukie, oregon, usa",
55899,"mohnton, pennsylvania, usa",35.0
68329,"prescott, wisconsin, usa",52.0
86504,"oakland, new jersey, usa",12.0
13293,"edwardsville, illinois, usa",59.0
51041,"sherwood park, alberta, canada",
54736,"cleveland, ohio, usa",
70924,"winchester, virginia, usa",43.0
42974,"san diego, california, usa",
83493,"fontana, california, usa",
26607,"lemon grove, california, usa",25.0
39379,"wellington, florida, usa",45.0
25378,"parma, ohio, usa",66.0
61339,"cleveland heights, ohio, usa",
70349,"eugene, oregon, usa",49.0
40606,"fredericton, new brunswick, canada",43.0
90904,"wilmington, north carolina, usa",
24072,"calgary, alberta, canada",
43493,"capitola, california, usa",
48520,"los angeles, california, usa",76.0
41040,"menomonee falls, wisconsin, usa",40.0
67535,"ottawa, ontario, canada",
41334,"albany, oregon, usa",
18755,"lacey, ,",
5657,"torrance, california, usa",16.0
30738,"luck, wisconsin, usa",22.0
14090,"cape neddick, maine, usa",38.0
10092,"cincinnati, ohio, usa",
43400,"springfield, nebraska, usa",
15456,"san jacinto, california, usa",26.0
36768,"gig harbor, washington, usa",28.0
45005,"plymouth, wisconsin, usa",52.0
39761,"westerly, rhode island, usa",
34860,"maryville, tennessee, usa",37.0
62687,"republic, missouri, usa",54.0
61386,"forest, ohio, usa",44.0
30431,"little rock, arkansas, usa",
46423,"charleston, south carolina, usa",31.0
44491,"gray court, south carolina, usa",37.0
35083,"bridgenorth, ontario, canada",
65775,"seattle, washington, usa",
46978,"moreno valley, california, usa",37.0
74130,"calgary, alberta, canada",
71537,"coquitlam, british columbia, canada",
68532,"crofton, maryland, usa",
38286,"st. albans, missouri, usa",48.0
12677,"sydney, new suth wales, australia",71.0
87089,"bloomfield hills, michigan, usa",
35042,"mt vernon, new york, usa",29.0
6305,"wooster, ohio, usa",
84606,"williamsville, new york, usa",54.0
8341,"tacoma, ,",
15071,"bristol, vermont, usa",
59235,"tucson, arizona, usa",29.0
31153,"genesee, michigan, usa",19.0
21523,"jenks, oklahoma, usa",39.0
75015,"chicago, illinois, usa",69.0
29286,"maize, kansas, usa",44.0
126,"naperville, illinois, usa",40.0
68466,"umatilla, oregon, usa",59.0
86744,"simi valley, california, usa",
16993,"olympia, washington, usa",66.0
30071,"prince george, british columbia, canada",
28268,"new orleans, louisiana, usa",
37033,"yorktown, indiana, usa",50.0
7920,"frederick, maryland, usa",10.0
13533,"san jose, california, usa",
45908,"eugene, oregon, usa",24.0
41015,"marlboro, massachusetts, usa",39.0
6476,"vancouver, british columbia, canada",30.0
42597,"bellevue, washington, usa",
35455,"grand rapids, michigan, usa",30.0
83673,"ann arbor, michigan, usa",35.0
53378,"west allis, wisconsin, usa",
20121,"glendale, california, usa",
26909,"st. charles, missouri, usa",62.0
70421,"n/a, british columbia, canada",
81118,"naples, florida, usa",44.0
53625,"calico rock, arkansas, arkansas, usa",47.0
11121,"cantrall, illinois, usa",
76515,"parker, colorado, usa",
58016,"duncanville, texas, usa",2.0
84129,"bozeman, montana, usa",50.0
40644,"lemon grove, california, usa",
86405,"plymouth, michigan, usa",49.0
71623,"seattle, washington, usa",52.0
30256,"grand rapids, michigan, usa",59.0
14309,"oakland, maryland, usa",
61632,"palmdale, california, usa",
39107,"bakersfield, california, usa",
18925,"breda, noord-brabant, netherlands",30.0
49562,"bayreuth, bayern, germany",14.0
86636,"strongsville, ohio, usa",
43814,"walnut creek, , usa",
37631,"burnaby, british columbia, canada",
28632,"lafayette, california, usa",55.0
26952,"delran, new jersey, burlington",35.0
12191,"riverton, new jersey, usa",
67957,"charlottesville, virginia, usa",
65729,"merion station, pennsylvania, usa",46.0
12646,"verona, virginia, usa",57.0
71910,"st helens, oregon, usa",77.0
59379,"hugo, oklahoma, usa",43.0
40424,"rome, new york, usa",
89859,"riverside, california, usa",
91803,"fort collins, colorado, usa",
57179,"gig harbor, washington, usa",
74010,"fort myers, florida, usa",
29848,"jamestown, california, usa",51.0
63636,"newport beach, california, usa",36.0
50360,"lake george, new york, usa",44.0
40385,"seattle, washington, usa",
8040,"gilbert, arizona, usa",36.0
68360,"mesa, arizona, usa",23.0
14440,"north royalton, ohio, usa",53.0
18931,"toronto, ontario, canada",70.0
60502,"las vegas, nevada, usa",40.0
25782,"olympia, washington, usa",
39057,"roanoke1, virginia, usa",
33462,"glenside, pennsylvania, usa",
6383,"alamo, california, usa",
85118,"padova, veneto, italy",48.0
27714,"pleasanton, california, usa",
56198,"louisville, kentucky, usa",
1063,"germantown, maryland, usa",
14560,"leiden, n/a, netherlands",
41168,"bothell, washington, usa",
19723,"san diego, ca, usa",23.0
72597,"greven, nordrhein-westfalen, germany",43.0
66926,"fredericton, new brunswick, canada",
47299,"bernburg, sachsen-anhalt, germany",
77442,"babylon, new york, usa",
67876,"boston, massachusetts, usa",
11940,"sf, california, usa",
68595,"patterson, new york, usa",52.0
34125,"miamisburg, ohio, usa",
38977,"newton, alabama, usa",48.0
40509,"bakersfield, california, usa",
63926,"dallas, texas, usa",
89031,"marburg, hessen, germany",28.0
80036,"huntsville, alabama, usa",
39579,"thule, n/a, denmark",13.0
21675,"new richmond, wisconsin, usa",32.0
82703,"dallas, texas, usa",27.0
87776,"laurel, maryland, usa",
7649,"highland park, new jersey, usa",45.0
74479,"greystanes, new south wales, australia",42.0
20052,"montreal, quebec, canada",
8724,"san francisco, california, usa",
85606,"st. stephen, new brunswick, canada",
69548,"columbus, georgia, usa",
61892,"lund, skåne, sweden",28.0
36476,"williamsville, vermont, usa",49.0
82768,"west palm, florida, usa",
62921,"santa barbara, california, usa",
31653,"arlington, virginia, usa",24.0
38841,"yucca valley, california, usa",57.0
62044,"cape coral, florida, usa",60.0
45830,"woodland hills, california, usa",17.0
42194,"silver spring, maryland, usa",59.0
50363,"awattukkee foothills, arizona, usa",
16063,"kenmore, new york, usa",27.0
62511,"raleigh, north carolina, usa",38.0
14828,"lagrange, kentucky, usa",
89951,"astrain, navarra, spain",30.0
68268,"albuquerque, new mexico, usa",26.0
73683,"berlin, berlin, germany",
8692,"washago, ontario, canada",
22127,"valladolid, valladolid, spain",20.0
45412,"vacaville, california, usa",
85440,"madison, wisconsin, usa",44.0
56080,"bellingham, ,",
83274,"redlands, california, usa",
17748,"healdsburg, california, usa",52.0
42690,"beverly hills, ca, usa",
45333,"toronto, ontario, canada",21.0
35071,"fayetteville, new york, usa",50.0
16770,"coventry, england, united kingdom",52.0
14217,"kalamazoo, michigan, usa",21.0
56269,"albuquerque, new mexico, usa",
34797,"barstow, california, usa",45.0
68525,"baker city, oregon, usa",18.0
25872,"pembroke, massachusetts, usa",35.0
46565,"chesapeake, virginia, usa",29.0
25217,"brantford, ontario, canada",21.0
82904,"epping, victoria, australia",25.0
13820,"eubank, kentucky, usa",
52753,"little rock, arkansas, usa",27.0
81806,"grande prairie, alberta, canada",
41161,"culver city, california, usa",
40985,"cambridge, massachusetts, usa",52.0
54374,"norwood, massachusetts, usa",25.0
43013,"new york, new york, usa",56.0
413,"chicago, illinois, usa",
38773,"plano, texas, usa",34.0
62382,"olympia, washington, usa",
40546,"grangeville, idaho, usa",
70536,"seattle, washington, usa",35.0
75613,"sherman oaks, ,",
63395,"københavn k, sjælland, denmark",52.0
66006,"amherstview, ontario, canada",24.0
54141,"virginia beach, virginia, usa",46.0
82266,"london, england, united kingdom",16.0
69988,"vancouver, washington, usa",54.0
15999,"dunedin, florida, usa",19.0
62989,"winchester, massachusetts, usa",
25002,"cincinnati, ohio, usa",27.0
59373,"surrey, british columbia, canada",29.0
45547,"houston, , usa",
23766,"exton, pennsylvania, usa",49.0
16652,"sheffield, england, united kingdom",52.0
64842,"randolph, new jersey, usa",22.0
14977,"buda, texas, usa",16.0
72988,"dundalk, maryland, usa",36.0
22274,"nottingham, england, united kingdom",36.0
86741,"temple hills, maryland, usa",26.0
60189,"carlsbad, california, usa",17.0
70423,"san jose, california, usa",45.0
64054,"st. louis, missouri, usa",
27499,"wells, england, united kingdom",54.0
81566,"atlanta, georgia, usa",
40224,"dunedin, otago, new zealand",31.0
36367,"hod hasharon, sharon, israel",
91839,"santa cruz, california, usa",24.0
20384,"weymouth, massachusetts, usa",
56411,"olympia, washington, usa",42.0
68027,"zurich, zh, switzerland",
32130,"seattle, washington, usa",
73894,"saskatoon, saskatchewan, canada",
6489,"essex, england, united kingdom",104.0
87293,"whiterock, british columbia, canada",
78249,"gent, oost-vlaanderen, belgium",41.0
35056,"manchester, england, united kingdom",
2131,"lincoln, lincolnshire, united kingdom",22.0
53851,"baltar, porto, portugal",
78587,"paris, illinois, usa",28.0
70156,"kula, hawaii, usa",
36504,"bridgetown, west indies, barbados",24.0
85506,"san lorenzo, california, usa",53.0
26044,"pendleton, oregon, usa",55.0
83957,"bellingham, washington, usa",
82236,"harpenden, england, united kingdom",
63939,"basel, nordschweiz, switzerland",41.0
79594,"valley center, california, usa",17.0
54052,"hampton, virginia, usa",
3658,"sacramento, ,",
86794,"cincinnati, ohio, usa",33.0
38131,"grand blanc, michigan, usa",
26650,"dover, new hampshire, usa",31.0
46740,"medicine lodge, kansas, usa",
84972,"arlington heights, illinois, usa",48.0
670,"elk, washington, usa",
66742,"los angeles, california, usa",26.0
62136,"ottawa, ontario, canada",32.0
39179,"columbus, ohio, usa",
52676,"san jose, california, usa",
33558,"minneapolis, minnesota, usa",
63172,"toronto, ontario, canada",
253,"san antonio, texas, usa",
91296,"naperville, illinois, usa",33.0
36945,"reading, pennsylvania, usa",29.0
81003,"marshall, minnesota, usa",32.0
71860,"fort worth, texas, usa",
40119,"sydney, new south wales, australia",37.0
20986,"spring valley, california, usa",16.0
62698,"diegten, baselland, switzerland",
29104,"cambridge, massachusetts, usa",
46864,"pittsburgh, pennsylvania, usa",
65535,"brisbane, queensland, australia",
75789,"barcelona, catalonia, spain",18.0
38042,"climax, michigan, usa",17.0
48739,"washington, dc, usa",37.0
31218,"düsseldorf, nordrhein-westfalen, germany",33.0
7556,"herkimer, new york, usa",19.0
80797,"houston, texas, usa",
84122,"washougal, washington, usa",18.0
14229,"st. louis, missouri, usa",
4335,"virginia beach, virginia, united states",52.0
13499,"friendswood, texas, usa",20.0
40166,"palo alto, california, usa",59.0
38469,"west lafayette, indiana, usa",
17802,"fairfax, ,",35.0
58108,"riverwoods, illinois, usa",60.0
24587,"pass christian, mississippi39571, usa",60.0
41050,"amsterdam, noord-holland, netherlands",30.0
33380,"canberra, australian capital territory, australia",
29821,"birmingham, alabama, usa",27.0
56694,"saint paul, minnesota, usa",45.0
90342,"saint peters, missouri, usa",54.0
31166,"seattle, washington, usa",44.0
85547,"vinton, virginia, usa",
25873,"charleston, west virginia, usa",50.0
70424,"monterey park, california, usa",53.0
979,"playa del rey, california, usa",29.0
40805,"allston, massachusetts, usa",
4779,"san diego, california, usa",19.0
35462,"gillespie, illinois, usa",47.0
58442,"chicago, illinois, usa",
196,"bedford, indiana, usa",43.0
19905,"azle, texas, usa",
8412,"irving, texas,",20.0
39475,"raleigh, north carolina, usa",
15282,"somerville, massachusetts, usa",
66658,"wiesbaden, hessen, germany",34.0
37317,"ann arbor, michigan, usa",32.0
53663,"moab, utah, usa",33.0
75803,"cincinnati, ohio, usa",27.0
74689,"springfield, missouri, usa",
40207,"singapore, , singapore",
73826,"hoyt, new brunswick, canada",
21886,"dallas, texas, usa",33.0
42367,"springfield, missouri, usa",
21483,"rock springs, wyoming, usa",56.0
6331,"newport, oregon, usa",55.0
55766,"la puente, california, usa",
34258,"blowing rock, north carolina, usa",
56769,"rochester, minnesota, usa",20.0
80753,"mountain view, california, usa",37.0
64870,"mountain view, california, usa",
87384,"seattle, washington, usa",29.0
10836,"albuquerque, ,",
43148,"wyndmoor, pennsylvania, usa",57.0
53194,"richmond, british columbia, canada",
71317,"tamatave, toamasina, madagascar",34.0
40398,"vancouver, washington, usa",
18563,"minneapolis, minnesota, usa",
73718,"singapore, n/a, singapore",24.0
594,"benld, illinois, usa",62.0
24454,"zug, zug, switzerland",52.0
63524,"leeds, yorkshire, united kingdom",32.0
16501,"clovis, california, usa",27.0
28091,"toronto, ontario, canada",
67041,"sigtuna, stockholm, sweden",40.0
86919,"toms river, new jersey, usa",
80780,"buffalo, new york, usa",
73015,"durham, north carolina, usa",29.0
9407,"del mar, california, usa",56.0
21880,"coventry, connecticut, usa",51.0
34451,"hacienda heights, california, usa",33.0
89744,"san diego, california, usa",64.0
72706,"jefferson city, missouri, usa",
54710,"weston super mare, somerset, united kingdom",31.0
3029,"phoenix, arizona, usa",33.0
90154,"chicago, illinois, usa",4.0
92026,"sheridan, new york, usa",
79030,"melbourne, victoria, australia",29.0
55340,"ottawa, ontario, canada",
57858,"venice, florida, usa",26.0
91020,"montreal, quebec, canada",28.0
55764,"iowa city, iowa, usa",19.0
61222,"melbourne, ,",
50714,"kent, washington, usa",30.0
52549,"st-sauveur, quebec, canada",17.0
28155,"brunswick, ohio, usa",44.0
69042,"columbia, missouri, usa",
52174,"new york, new york, usa",35.0
82244,"madison, wisconsin, usa",36.0
46533,"wentzville, missouri, usa",40.0
19083,"los angeles, california, usa",28.0
1035,"toronto, ontario, canada",33.0
14615,"eugene, oregon, usa",28.0
81748,"storm lake, iowa, usa",24.0
14164,"katy, texas, usa",17.0
83771,"kansascity, missouri, usa",
86598,"ada, michigan, usa",
88913,"salt lake city, utah, usa",22.0
53229,"ephrata, pennsylvania, usa",49.0
73402,"boise, idaho, usa",
69107,"columbia, missouri, usa",29.0
79621,"north saanich, british columbia, canada",
75223,"felixstowe, suffolk, united kingdom",57.0
67008,"houston, texas, usa",34.0
25077,"owosso, michigan, usa",29.0
36379,"lyons, kansas, usa",40.0
73866,"vancouver, british columbia, canada",
29881,"tampa, florida, usa",
39814,"erith, kent, united kingdom",30.0
13273,"perkiomenville, pennsylvania, usa",48.0
59437,"everett, washington, usa",36.0
22550,"buena park, california, usa",
90270,"canberra, australian capital territory, australia",34.0
32526,"ephrata, pennsylvania, usa",
28921,"c.c., florida, usa",
83912,"oakland, california, usa",
54698,"stratford, connecticut, usa",53.0
27197,"viersen, nordrhein-westfalen, germany",38.0
23157,"toronto, ontario, canada",38.0
67175,"indianapolis, indiana, usa",48.0
58981,"temple, texas, usa",16.0
72589,"sunshine, victoria, australia",33.0
60758,"south yarmouth, massachusetts, usa",
72556,"dortmund, nrw, germany",
55368,"delta, british columbia, canada",
3584,"newport news, virginia, usa",
60171,"boonville, california, usa",
68604,"quesnel, british columbia, canada",
12696,"maple hts, ohio, usa",
4751,"franca, são paulo, brazil",21.0
85790,"brevard, north carolina, usa",35.0
7693,"portland, oregon, usa",
88636,"calgary, alberta, canada",29.0
81061,"perry, florida, usa",18.0
33769,"tallahassee, florida, usa",59.0
74384,"napa, california, usa",15.0
43633,"milan, michigan, usa",59.0
34897,"burbank, california, usa",
41724,"cambridge, massachusetts, usa",33.0
81295,"melbourne, victoria, australia",59.0
52493,"mt. laguna, california, usa",
71115,"norristown, pennsylvania, usa",54.0
66715,"halifax, nova scotia, canada",23.0
59800,"portsmouth, rhode island, usa",46.0
45863,"clovis, new mexico, usa",30.0
62528,"cedar rapids, iowa, usa",45.0
25948,"rockhampton, queensland, australia",
36756,"london, england, united kingdom",22.0
58724,"grand junction, colorado, usa",66.0
29109,"placitas, new mexico, usa",
20684,"colleyville, texas,",62.0
77091,"carlow, n/a, ireland",31.0
85072,"colne, england, united kingdom",41.0
22725,"oakland, california, usa",35.0
54962,"hamilton, ontario, canada",23.0
32661,"santa ana, ,",
30386,"west haven, connecticut, usa",
2885,"mississauga, ontario, canada",24.0
16692,"liverpool, england, united kingdom",17.0
65040,"springfield, missouri, usa",54.0
62661,"moscow, idaho, usa",28.0
